,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
1127,Turtle Bay,40.75204236950726,-73.96770824581843,58d45288ecb67e3da5ad4d39,The Horny Ram,40.755247944230575,-73.9684117969605,Bar
1128,Turtle Bay,40.75204236950726,-73.96770824581843,4b61c759f964a5203a222ae3,The Palm Too,40.75162195871459,-73.97086375120021,Steakhouse
1129,Turtle Bay,40.75204236950726,-73.96770824581843,460f5ae4f964a5201e451fe3,Morning Star Cafe,40.75518716151664,-73.96837933842937,Burger Joint
1130,Turtle Bay,40.75204236950726,-73.96770824581843,4ac682f7f964a520c0b420e3,Parnell's Pub,40.75573505857987,-73.96495544848952,Gastropub
1131,Turtle Bay,40.75204236950726,-73.96770824581843,4a35a5f5f964a520439d1fe3,The Stag's Head,40.75559902055588,-73.96828279795707,Pub
1132,Turtle Bay,40.75204236950726,-73.96770824581843,5a9729bac365882f95dc2fa4,Clinton Hall,40.75595149234313,-73.9690472895947,Bar
1133,Turtle Bay,40.75204236950726,-73.96770824581843,5214ea2311d228d8f8534550,Wendy's,40.752586767696926,-73.97338271141052,Burger Joint
1134,Turtle Bay,40.75204236950726,-73.96770824581843,50ca02be245f2d4aa8c2acf5,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
1135,Turtle Bay,40.75204236950726,-73.96770824581843,4ac4e01ff964a520579f20e3,Le Pain Quotidien,40.7547303544956,-73.96889001131058,Café
1136,Turtle Bay,40.75204236950726,-73.96770824581843,41609280f964a5205d1d1fe3,Overlook,40.75148947767752,-73.97248142075412,Bar
1137,Turtle Bay,40.75204236950726,-73.96770824581843,52437c2d11d27f0bc6b58d5e,Little Clarke's,40.75424643952293,-73.97165343839498,Burger Joint
1138,Turtle Bay,40.75204236950726,-73.96770824581843,4a859ca3f964a520a5fe1fe3,The Perfect Pint,40.7526659,-73.9726551,Pub
1139,Turtle Bay,40.75204236950726,-73.96770824581843,5448151a498e9539fd673519,"Atwood, Kitchen & Bar",40.756250414789,-73.96757840465504,American Restaurant
1140,Turtle Bay,40.75204236950726,-73.96770824581843,42644a00f964a52029211fe3,McFadden's Saloon,40.74991806923027,-73.9721590323791,Bar
1141,Turtle Bay,40.75204236950726,-73.96770824581843,4259be00f964a520e7201fe3,The Press Box,40.75458560372012,-73.9687463674756,Gastropub
1142,Turtle Bay,40.75204236950726,-73.96770824581843,4a79f20cf964a52013e81fe3,Cornerstone Tavern,40.755590174163785,-73.96817766002566,Sports Bar
1143,Turtle Bay,40.75204236950726,-73.96770824581843,3fd66200f964a52001e81ee3,Turtle Bay NYC,40.75631130263042,-73.96763256286951,Bar
1144,Tudor City,40.74691741074023,-73.97121928722272,5460fb3b498e94400cc7fd29,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
1145,Tudor City,40.74691741074023,-73.97121928722272,586c34c965e7c738e8d105b4,Five Guys,40.74558254781062,-73.9762794971466,Burger Joint
1146,Tudor City,40.74691741074023,-73.97121928722272,428bd700f964a520a5231fe3,Bravest on 38th,40.747066,-73.97392,Bar
1147,Tudor City,40.74691741074023,-73.97121928722272,50ca02be245f2d4aa8c2acf5,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
1148,Tudor City,40.74691741074023,-73.97121928722272,4abfa568f964a5206e9120e3,Townhouse Cafe,40.746957,-73.974155,Diner
1149,Tudor City,40.74691741074023,-73.97121928722272,4aa1a6a8f964a520654120e3,Duke's,40.74809,-73.97686,American Restaurant
1150,Tudor City,40.74691741074023,-73.97121928722272,3fd66200f964a52065e71ee3,Gemini Restaurant,40.745436816903705,-73.97547592375466,Diner
1151,Tudor City,40.74691741074023,-73.97121928722272,4aba732af964a5205c8120e3,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant
1152,Tudor City,40.74691741074023,-73.97121928722272,42644a00f964a52029211fe3,McFadden's Saloon,40.74991806923027,-73.9721590323791,Bar
1153,Tudor City,40.74691741074023,-73.97121928722272,4bb7d3f77421a593c120c140,Zengo New York,40.7496676667236,-73.97563568364514,Latin American Restaurant
1154,Tudor City,40.74691741074023,-73.97121928722272,4ae9913ff964a52020b521e3,Panini Cafe,40.74362,-73.97387,Café
1155,Flatiron,40.73967304763847,-73.99094710528267,548b87a1498edc77fcbf745c,Burger & Lobster,40.74009976293929,-73.99350464344025,Burger Joint
1156,Flatiron,40.73967304763847,-73.99094710528267,40e74880f964a520150a1fe3,Shake Shack,40.7414865,-73.9881811,Burger Joint
1157,Flatiron,40.73967304763847,-73.99094710528267,3fd66200f964a520aee91ee3,Gramercy Tavern,40.73859964402532,-73.98831951156392,American Restaurant
1158,Flatiron,40.73967304763847,-73.99094710528267,4e031ac452b10583352d4e83,Schnipper's Quality Kitchen,40.740725240613,-73.98763180487886,Burger Joint
1159,Flatiron,40.73967304763847,-73.99094710528267,4a021207f964a52029711fe3,Lillie's Union Square,40.73744760459947,-73.9912822559698,Pub
1160,Flatiron,40.73967304763847,-73.99094710528267,3fd66200f964a52067e91ee3,Old Town Bar,40.737537,-73.989302,Bar
1161,Flatiron,40.73967304763847,-73.99094710528267,3fd66200f964a52084e51ee3,Eisenberg's Sandwich Shop,40.74101313041087,-73.98998276914519,Sandwich Place
1162,Flatiron,40.73967304763847,-73.99094710528267,545544b1498eccfb5ad90d60,The Little Beet Table,40.74131957277224,-73.98562618598301,Restaurant
1163,Flatiron,40.73967304763847,-73.99094710528267,4afb2990f964a520a91b22e3,Maialino,40.7384419150589,-73.98561005041564,Italian Restaurant
1164,Flatiron,40.73967304763847,-73.99094710528267,4a4183a0f964a5205ba51fe3,Almond,40.740182,-73.988682,French Restaurant
1165,Flatiron,40.73967304763847,-73.99094710528267,3fd66200f964a52068e31ee3,Pete's Tavern,40.73644166275686,-73.98693488362561,Pub
1166,Flatiron,40.73967304763847,-73.99094710528267,3fd66200f964a520a8e91ee3,Friend of a Farmer,40.73681365250584,-73.98677072336648,American Restaurant
1167,Flatiron,40.73967304763847,-73.99094710528267,3fd66200f964a52084e41ee3,Chat 'n Chew,40.73709801780545,-73.99198120519554,Burger Joint
1168,Flatiron,40.73967304763847,-73.99094710528267,509ee5bbe4b0f56d613db4a9,BXL Zoute,40.74199959382342,-73.99258559759792,Belgian Restaurant
1169,Flatiron,40.73967304763847,-73.99094710528267,4e80ba3493ad6c288946becc,Graffiti | Metaphor,40.742485727351614,-73.9890490295762,Burger Joint
1170,Flatiron,40.73967304763847,-73.99094710528267,45f3f480f964a520f2431fe3,Hollywood Diner,40.73868123722328,-73.99570137262344,Diner
1171,Flatiron,40.73967304763847,-73.99094710528267,57254cb0498eb3700a6a1c19,Beatrice Burger,40.7427709448076,-73.98899163991514,Burger Joint
1172,Flatiron,40.73967304763847,-73.99094710528267,4a65fe27f964a520d6c71fe3,McDonald's,40.7370049,-73.9905766,Fast Food Restaurant
1173,Flatiron,40.73967304763847,-73.99094710528267,4b04bccaf964a5206e5622e3,Green Cafe,40.73941680578057,-73.99536093276386,Café
1174,Flatiron,40.73967304763847,-73.99094710528267,4e0cb536d1646f151788f07b,Bongo Brothers Cuban Food Truck,40.7416980064485,-73.988339,Food Truck
1175,Flatiron,40.73967304763847,-73.99094710528267,4dcd626d183899ddfab6e9a6,Cafe de Grace,40.741298565821985,-73.98669030036675,Café
1176,Sunnyside Gardens,40.7456518060808,-73.91819286431691,567a40b1498ef19172a0b3cf,The Alcove,40.74592873256032,-73.91526311066848,American Restaurant
1177,Sunnyside Gardens,40.7456518060808,-73.91819286431691,50f8c5a0e4b017160b1b0f7a,Los Verdes,40.742389206492945,-73.91797032507093,Burger Joint
1178,Sunnyside Gardens,40.7456518060808,-73.91819286431691,4bdcbf32afe8c9b6ddd85085,The Copper Kettle Bar & Restaurant,40.745980916018375,-73.91342705080986,American Restaurant
1179,Sunnyside Gardens,40.7456518060808,-73.91819286431691,49d6f172f964a520125d1fe3,Quaint,40.74647286639148,-73.91767918860752,American Restaurant
1180,Sunnyside Gardens,40.7456518060808,-73.91819286431691,4b01e580f964a5205e4622e3,White Castle,40.74314357069676,-73.92131989792213,Burger Joint
1181,Sunnyside Gardens,40.7456518060808,-73.91819286431691,4afb8b37f964a520921e22e3,Wendy's,40.74282579740792,-73.92001614735824,Burger Joint
1182,Sunnyside Gardens,40.7456518060808,-73.91819286431691,5ab05c1566fc650b7a9c57c4,Sanger Hall,40.74614689541117,-73.91533073996835,Bar
1183,Sunnyside Gardens,40.7456518060808,-73.91819286431691,4a0c61d0f964a52027751fe3,Bar 43,40.74495916106422,-73.92126321423993,Sports Bar
1184,Sunnyside Gardens,40.7456518060808,-73.91819286431691,4b65b778f964a52078fb2ae3,Burger King,40.7440176,-73.9235345,Fast Food Restaurant
1185,Sunnyside Gardens,40.7456518060808,-73.91819286431691,51d8e393498eee1e76372dba,Jack's Ale House,40.74709162440831,-73.92374198032911,Sports Bar
1186,Sunnyside Gardens,40.7456518060808,-73.91819286431691,4ac42cc1f964a520679e20e3,Gaslight Bar,40.74364772513856,-73.92071234171931,Pub
1187,Blissville,40.737250716945006,-73.93244235260184,4b80663df964a520c66e30e3,Bantry Bay Publick House,40.73566934760189,-73.93478031695868,Bar
1188,Fulton Ferry,40.70328109093018,-73.99550751888422,538d22cb498e86974754d6da,Shake Shack,40.703042738298876,-73.99427633663989,Burger Joint
1189,Fulton Ferry,40.70328109093018,-73.99550751888422,4471bf9af964a5209c331fe3,Jack the Horse Tavern,40.699939665968046,-73.99363890600424,American Restaurant
1190,Fulton Ferry,40.70328109093018,-73.99550751888422,51dd7c69498ee00b70fa54b8,Atrium DUMBO,40.70341,-73.990464,American Restaurant
1191,Fulton Ferry,40.70328109093018,-73.99550751888422,5b7c4cb3c58ed7002c1fd9bd,Butler Bakeshop,40.70329471282939,-73.99252603454308,Café
1192,Fulton Ferry,40.70328109093018,-73.99550751888422,4ff764c3e4b01ead023da588,Brooklyn Beach Shack,40.700051,-73.996479,Burger Joint
1193,Fulton Ferry,40.70328109093018,-73.99550751888422,45df17d8f964a52012431fe3,Five Front,40.70267,-73.99324,American Restaurant
1194,Fulton Ferry,40.70328109093018,-73.99550751888422,4bf6b9c95efe2d7fdfa16734,7 Old Fulton Restaurant and Wine Bar,40.70291161919778,-73.9940254610957,Bar
1195,Vinegar Hill,40.703321498828785,-73.98111603592399,49d3773df964a520fb5b1fe3,Vinegar Hill House,40.702686,-73.98126,American Restaurant
1196,Vinegar Hill,40.703321498828785,-73.98111603592399,51782c87498e1803b70a775f,DUMBO Food Truck Lot,40.70306581187021,-73.9867362126474,Food Truck
1197,Vinegar Hill,40.703321498828785,-73.98111603592399,57472b7c498e55ebfc2db1a9,Frites 'n' Meats Dumbo,40.70301351200653,-73.98674195168171,Burger Joint
1198,Vinegar Hill,40.703321498828785,-73.98111603592399,521f74d9498e964163bb016c,Trusty Burgers and Bites at the Dumbo Lot,40.70315056889246,-73.98689116651353,Burger Joint
1199,Weeksville,40.6750398650324,-73.93053108817347,580ba35638fa122cf8e313af,Crown Pacific Cafe,40.676384,-73.930122,Diner
1200,Broadway Junction,40.67786104769535,-73.90331684852606,4f36f207e4b0b0eb8cb24627,Burger Urway,40.67636825997438,-73.90060753370874,Burger Joint
1201,Dumbo,40.70317632822696,-73.98875280745047,538d22cb498e86974754d6da,Shake Shack,40.703042738298876,-73.99427633663989,Burger Joint
1202,Dumbo,40.70317632822696,-73.98875280745047,583c7fa58cfe547612b47b93,Westville DUMBO,40.70202078928088,-73.98959649143549,American Restaurant
1203,Dumbo,40.70317632822696,-73.98875280745047,438f7b59f964a520412b1fe3,Superfine,40.702333989344744,-73.98755852818975,American Restaurant
1204,Dumbo,40.70317632822696,-73.98875280745047,51dd7c69498ee00b70fa54b8,Atrium DUMBO,40.70341,-73.990464,American Restaurant
1205,Dumbo,40.70317632822696,-73.98875280745047,59713095dee77066f35b557d,Randolph Beer,40.70054204495188,-73.98776909606464,Bar
1206,Dumbo,40.70317632822696,-73.98875280745047,51782c87498e1803b70a775f,DUMBO Food Truck Lot,40.70306581187021,-73.9867362126474,Food Truck
1207,Dumbo,40.70317632822696,-73.98875280745047,5b7c4cb3c58ed7002c1fd9bd,Butler Bakeshop,40.70329471282939,-73.99252603454308,Café
1208,Dumbo,40.70317632822696,-73.98875280745047,57472b7c498e55ebfc2db1a9,Frites 'n' Meats Dumbo,40.70301351200653,-73.98674195168171,Burger Joint
1209,Dumbo,40.70317632822696,-73.98875280745047,4cb3084faef16dcb3d4ec554,Archway Cafe,40.70296088685164,-73.9876841323603,Café
1210,Dumbo,40.70317632822696,-73.98875280745047,45df17d8f964a52012431fe3,Five Front,40.70267,-73.99324,American Restaurant
1211,Dumbo,40.70317632822696,-73.98875280745047,4bf6b9c95efe2d7fdfa16734,7 Old Fulton Restaurant and Wine Bar,40.70291161919778,-73.9940254610957,Bar
1212,Manor Heights,40.60180957631448,-74.12059399718008,56993c11498e998984b43d8c,Burger Shop Manor Road SI NY,40.605081,-74.120763,Burger Joint
1213,Manor Heights,40.60180957631448,-74.12059399718008,5756bed4cd10162b93407bd1,Wing World,40.6052625,-74.1211058,Burger Joint
1214,Homecrest,40.59852509513729,-73.9591845942871,5b8ee97a81635b002c589cd5,East-N-Bull,40.599896,-73.961505,Burger Joint
1215,Homecrest,40.59852509513729,-73.9591845942871,57d5a19a498e8962c9f08915,Moon & Flower House,40.598949,-73.95787,Café
1216,Homecrest,40.59852509513729,-73.9591845942871,4bd5d9c6637ba5933826f770,Burger King,40.59772174145797,-73.96082326769829,Fast Food Restaurant
1217,Middle Village,40.71641451115823,-73.88114319200609,4be57f74910020a12c02d314,Metro Diner,40.712822411952025,-73.87860741080296,Diner
